Time,temp
1778040468.0270169,26.81
1778040468.155847,26.88
1778040468.2865462,26.88
1778040468.4083478,26.94
1778040468.5376976,26.94
1778040468.6631057,26.75
1778040468.786319,26.75
1778040468.9046938,26.88
1778040469.0272965,26.88
1778040469.1489546,26.81
1778040469.2707307,26.81
1778040469.4047215,26.88
1778040469.542664,26.88
1778040469.6721828,26.81
1778040469.794054,26.81
1778040469.9145832,26.75
1778040470.03634,26.75
1778040470.1559606,26.81
1778040470.2767873,26.81
1778040470.3971756,26.81
1778040470.5225883,26.81
1778040470.6762407,26.75
1778040470.82591,26.75
1778040470.9697258,26.75
1778040471.0941725,26.75
1778040471.2161763,26.75
1778040471.3371737,26.75
1778040471.4561322,26.81
1778040471.5800605,26.81
1778040471.6992505,26.69
1778040471.8244734,26.69
1778040471.9451034,26.69
1778040472.0665882,26.69
1778040472.1870415,26.62
1778040472.3073761,26.62
1778040472.4284897,26.69
1778040472.547541,26.69
1778040472.6750753,26.69
1778040472.7946227,26.69
1778040472.917305,26.56
1778040473.0410762,26.56
1778040473.1616669,26.56
1778040473.2841237,26.56
1778040473.4027152,26.56
1778040473.5259883,26.56
1778040473.649512,26.62
1778040473.7811072,26.62
1778040473.9351265,26.62
1778040474.0874152,26.62
1778040474.2293327,26.62
1778040474.3503358,26.56
1778040474.4725504,26.56
1778040474.5962136,26.50
1778040474.7188647,26.50
1778040474.8420925,26.56
1778040474.968464,26.56
1778040475.121565,26.44
1778040475.2710044,26.44
1778040475.4118004,26.44
1778040475.5324826,26.44
1778040475.6531446,26.44
1778040475.7759798,26.62
1778040475.9003441,26.62
1778040476.0211637,26.38
1778040476.1427577,26.38
1778040476.2648706,26.44
1778040476.3848243,26.44
1778040476.5066075,26.50
1778040476.6404948,26.50
1778040476.7994382,26.38
1778040476.9496703,26.38
1778040477.082004,26.38
1778040477.2049391,26.38
1778040477.32856,26.38
1778040477.4512837,26.38
1778040477.5713334,26.38
1778040477.7003725,26.38
1778040477.823979,26.38
1778040477.9539077,26.38
1778040478.078096,26.31
1778040478.2005424,26.31
1778040478.3229353,26.38
1778040478.4456663,26.38
1778040478.5671115,26.38
1778040478.6938875,26.38
1778040478.8215165,26.38
1778040478.9498446,26.25
1778040479.0832314,26.25
1778040479.2160902,26.25
1778040479.3431818,26.25
1778040479.4665425,26.19
1778040479.5869293,26.19
1778040479.7118037,26.25
1778040479.8388627,26.25
1778040479.9640143,26.25
1778040480.0876265,26.25
1778040480.2097104,26.19
1778040480.3338583,26.19
1778040480.456588,26.19
1778040480.5810826,26.19
1778040480.7035995,26.12
1778040480.844587,26.12
1778040480.9715056,26.19
1778040481.1257787,26.19
1778040481.2872293,26.19
1778040481.5669737,26.12
1778040481.7210314,26.06
1778040481.8452632,26.06
1778040481.9695117,26.12
1778040482.0934873,26.12
1778040482.2176073,26.19
1778040482.339046,26.19
1778040482.4579225,26.12
1778040482.5803149,26.12
1778040482.706855,26.06
1778040482.832593,26.06
1778040482.9518955,26.06
1778040483.0744112,26.06
1778040483.198347,26.00
1778040483.320462,26.00
1778040483.442527,26.12
1778040483.5657709,26.12
1778040483.6893952,26.19
1778040483.8154902,26.19
1778040483.9387128,26.06
1778040484.0602055,26.06
1778040484.1816294,26.00
