Time,temp
1778040086.491776,27.50
1778040086.6156802,27.50
1778040086.7375448,27.56
1778040086.8606591,27.56
1778040086.9844913,27.50
1778040087.1070378,27.50
1778040087.2286606,27.50
1778040087.3536246,27.50
1778040087.477177,27.50
1778040087.6032841,27.50
1778040087.729494,27.38
1778040087.8514204,27.38
1778040087.9737585,27.50
1778040088.0962472,27.50
1778040088.218351,27.38
1778040088.3408818,27.38
1778040088.4828103,27.44
1778040088.6063254,27.38
1778040088.7307546,27.38
1778040088.8551867,27.44
1778040088.980595,27.44
1778040089.1020467,27.38
1778040089.2251282,27.38
1778040089.3478134,27.38
1778040089.4681845,27.38
1778040089.591334,27.19
1778040089.7148123,27.19
1778040089.8346496,27.25
1778040089.9632783,27.25
1778040090.0974486,27.38
1778040090.2204218,27.38
1778040090.3481786,27.19
1778040090.6799176,27.12
1778040090.8088925,27.12
1778040090.9334645,27.19
1778040091.0603278,27.25
1778040091.1803753,27.25
1778040091.3066301,27.19
1778040091.428015,27.19
1778040091.551398,27.19
1778040091.6782477,27.19
1778040091.8023539,27.12
1778040091.926277,27.12
1778040092.0467966,27.19
1778040092.169632,27.19
1778040092.2963245,27.06
1778040092.4204776,27.06
1778040092.5451279,27.06
1778040092.669886,27.06
1778040092.793445,27.12
1778040092.91493,27.12
1778040093.0365717,27.12
1778040093.1592185,27.12
1778040093.2812915,27.06
1778040093.4044092,27.06
1778040093.5275574,27.06
1778040093.6529632,27.06
1778040093.772825,27.12
1778040093.8957102,27.12
1778040094.0175097,27.06
1778040094.1374996,27.06
1778040094.2596884,27.00
1778040094.3810637,27.00
1778040094.502889,26.88
1778040094.6251857,26.88
1778040094.7488298,27.00
1778040094.8736017,27.00
1778040094.9973247,26.94
1778040095.1197944,26.94
1778040095.2417603,26.94
1778040095.3651326,26.94
1778040095.4920406,27.00
1778040095.6152933,27.00
1778040095.7377388,26.94
1778040095.86044,26.94
1778040095.9812105,26.81
1778040096.1045275,26.81
1778040096.227207,26.81
1778040096.3488512,26.81
1778040096.4699392,26.81
1778040096.5913196,26.81
1778040096.7134752,26.75
1778040096.8392096,26.75
1778040096.9614928,26.69
1778040097.08437,26.69
1778040097.2084608,26.75
1778040097.3300366,26.75
1778040097.45342,26.81
1778040097.5737536,26.81
1778040097.6952102,26.69
1778040097.8197303,26.69
1778040097.9427783,26.81
1778040098.064499,26.81
1778040098.1871305,26.81
1778040098.3078477,26.81
1778040098.4312413,26.62
1778040098.5522459,26.62
1778040098.6739168,26.62
1778040098.7943535,26.62
1778040098.9160993,26.75
1778040099.038126,26.75
1778040099.1608343,26.69
1778040099.2854323,26.69
1778040099.4095128,26.75
1778040099.5312333,26.75
1778040099.6580045,26.62
1778040099.7813318,26.62
1778040099.9062927,26.62
1778040100.0288637,26.62
1778040100.1524005,26.50
1778040100.275514,26.50
1778040100.3987467,26.69
1778040100.5240245,26.69
1778040100.6468532,26.62
1778040100.770798,26.62
1778040100.8919694,26.56
1778040101.0141947,26.56
1778040101.1378515,26.50
1778040101.2598903,26.50
1778040101.3820434,26.50
1778040101.5034454,26.50
1778040101.62905,26.56
1778040101.7514734,26.56
1778040101.8744273,26.44
1778040101.9950082,26.44
1778040102.1168044,26.38
1778040102.2389495,26.38
1778040102.3594468,26.62
1778040102.481032,26.62
1778040102.6036887,26.62
1778040102.7242057,26.62
1778040102.8465729,26.56
1778040102.9697313,26.56
1778040103.0908625,26.44
1778040103.2118917,26.44
1778040103.332912,26.38
1778040103.4546754,26.38
1778040103.5763648,26.38
1778040103.7002172,26.38
1778040103.8232262,26.31
1778040103.945837,26.31
1778040104.0668314,26.38
1778040104.1879976,26.38
1778040104.3090901,26.38
1778040104.4342003,26.38
1778040104.5609162,26.31
1778040104.6828148,26.31
1778040104.808941,26.25
1778040104.931454,26.25
1778040105.054698,26.31
1778040105.1751754,26.31
1778040105.2996309,26.38
1778040105.42233,26.38
1778040105.546975,26.38
1778040105.6682415,26.38
1778040105.7902248,26.25
1778040105.914418,26.25
1778040106.0374904,26.38
1778040106.1619425,26.38
1778040106.2855227,26.25
1778040106.409658,26.25
1778040106.5345268,26.25
1778040106.657269,26.25
1778040106.779987,26.19
1778040106.9009492,26.19
1778040107.024244,26.12
1778040107.1455035,26.12
1778040107.2692196,26.19
1778040107.3933802,26.19
1778040107.5184608,26.19
1778040107.652314,26.19
1778040107.784538,26.19
1778040107.907616,26.19
1778040108.0302312,26.19
1778040108.154947,26.19
1778040108.2793946,26.06
1778040108.4026678,26.06
1778040108.5283673,26.25
1778040108.649681,26.25
1778040108.7716534,26.12
1778040108.8928766,26.12
1778040109.012878,26.12
1778040109.1360867,26.12
1778040109.2592013,26.12
1778040109.3823333,26.12
1778040109.5041313,26.19
1778040109.629144,26.19
1778040109.75028,26.06
1778040109.8800511,26.06
1778040110.0004292,26.12
1778040110.1216822,26.12
1778040110.2457645,26.12
1778040110.3688824,26.12
1778040110.4922059,26.06
1778040110.6162221,26.06
1778040110.7418258,26.06
1778040110.8665898,26.06
1778040110.9895148,26.06
1778040111.110498,26.06
1778040111.2889953,26.00
1778040111.4488957,26.00
1778040111.5949748,26.00
1778040111.716272,25.94
1778040111.8390706,25.94
1778040111.963641,26.00
1778040112.0900273,26.00
1778040112.2148416,26.00
1778040112.3385596,26.00
1778040112.4611156,25.88
1778040112.584204,25.88
1778040112.7097669,25.94
1778040112.8335319,25.94
1778040112.955226,25.88
1778040113.0752096,25.88
1778040113.1979408,25.81
1778040113.3187423,25.81
1778040113.4426003,25.94
1778040113.5668993,25.94
1778040113.6883752,25.88
1778040113.8134282,25.88
1778040113.9378438,25.94
1778040114.0648172,25.94
1778040114.2269201,25.88
1778040114.3848867,25.81
1778040114.5381393,25.81
1778040114.6673462,25.81
1778040114.7922697,25.81
1778040114.9198713,25.75
1778040115.0431356,25.75
1778040115.1665514,25.81
1778040115.2885442,25.81
1778040115.410939,25.81
1778040115.5350435,25.81
1778040115.658841,25.69
1778040115.809465,25.69
1778040115.9661953,25.81
1778040116.1180668,25.62
1778040116.2475655,25.62
1778040116.3707438,25.75
1778040116.493724,25.75
1778040116.6147616,25.69
1778040116.7364569,25.69
1778040116.8577247,25.69
1778040116.9786768,25.69
1778040117.100082,25.62
1778040117.2207422,25.62
1778040117.3415983,25.62
1778040117.4681442,25.62
1778040117.5907652,25.62
1778040117.7122684,25.62
1778040117.8361769,25.69
1778040117.9593954,25.69
1778040118.0814238,25.62
1778040118.2043023,25.62
1778040118.3530831,25.62
1778040118.5068603,25.62
1778040118.661092,25.62
1778040118.7943475,25.69
1778040118.9207366,25.69
1778040119.043193,25.69
1778040119.1661248,25.69
1778040119.3388307,25.56
1778040119.5788486,25.62
1778040119.7045982,25.62
1778040119.8271153,25.50
1778040119.9670105,25.50
1778040120.103098,25.50
1778040120.248363,25.50
1778040120.3902698,25.50
1778040120.6191328,25.62
1778040120.829099,25.50
1778040121.025289,25.50
1778040121.235945,25.50
1778040121.4732554,25.56
1778040121.7068372,25.56
1778040121.9109116,25.44
1778040122.1313396,25.44
1778040122.3968287,25.44
1778040122.6034532,25.38
1778040122.7651765,25.44
1778040122.9421327,25.38
1778040123.0869687,25.38
1778040123.2132943,25.38
1778040123.337533,25.38
1778040123.4605956,25.50
1778040123.58248,25.50
1778040123.7056527,25.38
1778040123.8312461,25.38
1778040123.9557815,25.38
